customer_id,age,gender,city,customer_type,registration_date
12570,29,Female,Indianapolis,Regular,2022-08-18 18:59:59.593908
12571,22,Female,Philadelphia,Regular,2023-06-21 18:59:59.593908
12572,38,Female,Austin,Regular,2025-02-21 18:59:59.593908
12573,38,Male,Denver,New,2022-12-05 18:59:59.593908
12574,18,Female,Houston,Regular,2025-01-23 18:59:59.593908
12575,44,Female,Fort Worth,Regular,2024-07-27 18:59:59.593908
12576,21,Male,Los Angeles,VIP,2025-07-01 18:59:59.593908
12577,53,Female,Phoenix,Regular,2024-05-21 18:59:59.593908
12578,34,Female,New York,Regular,2025-03-05 18:59:59.593908
12579,20,Female,San Jose,New,2024-09-04 18:59:59.593908
12580,21,Male,San Antonio,Wholesale,2024-05-13 18:59:59.593908
12581,39,Female,Columbus,Regular,2025-04-28 18:59:59.593908
12582,30,Female,Los Angeles,Regular,2024-10-28 18:59:59.593908
12583,33,Male,Jacksonville,Regular,2025-08-01 18:59:59.593908
12584,54,Male,Jacksonville,New,2025-07-22 18:59:59.593908
12585,26,Female,San Antonio,Regular,2024-04-07 18:59:59.593908
12586,35,Male,Houston,VIP,2024-07-28 18:59:59.593908
12587,52,Male,San Diego,New,2025-05-18 18:59:59.593908
12588,38,Male,Chicago,Regular,2025-01-12 18:59:59.593908
12589,18,Male,Los Angeles,Premium,2024-06-09 18:59:59.593908
12590,41,Male,Phoenix,New,2024-12-12 18:59:59.593908
12591,21,Male,Columbus,Premium,2023-01-04 18:59:59.593908
12592,51,Female,Houston,Premium,2023-07-03 18:59:59.593908
12593,25,Female,San Jose,Regular,2024-08-15 18:59:59.593908
12594,70,Male,Chicago,Regular,2023-05-03 18:59:59.593908
12595,52,Female,Phoenix,New,2024-07-30 18:59:59.593908
12596,25,Male,San Antonio,Premium,2024-09-15 18:59:59.593908
12597,35,Female,San Antonio,Regular,2023-08-20 18:59:59.593908
12598,44,Male,San Diego,Premium,2024-03-02 18:59:59.593908
12599,44,Male,Fort Worth,New,2025-03-19 18:59:59.593908
12600,40,Female,Fort Worth,New,2024-06-14 18:59:59.593908
12601,50,Female,Fort Worth,Regular,2024-06-05 18:59:59.593908
12602,33,Female,Fort Worth,New,2025-05-25 18:59:59.593908
12603,30,Male,Phoenix,Regular,2024-07-04 18:59:59.593908
12604,30,Female,Boston,Regular,2025-06-15 18:59:59.593908
12605,45,Female,Philadelphia,New,2025-05-19 18:59:59.593908
12606,39,Male,Fort Worth,New,2025-03-30 18:59:59.593908
12607,38,Male,San Antonio,Regular,2025-08-05 18:59:59.593908
12608,44,Female,Chicago,Regular,2025-03-13 18:59:59.593908
12609,18,Female,Los Angeles,Regular,2025-08-03 18:59:59.593908
12610,38,Male,Chicago,Regular,2025-07-06 18:59:59.593908
12611,37,Female,Columbus,Regular,2022-08-18 18:59:59.593908
12612,55,Female,Los Angeles,Premium,2024-12-22 18:59:59.593908
12613,18,Male,Seattle,Regular,2024-04-04 18:59:59.593908
12614,53,Male,Dallas,VIP,2025-07-23 18:59:59.593908
12615,35,Female,Chicago,Regular,2025-04-30 18:59:59.593908
12616,40,Female,Houston,New,2025-04-21 18:59:59.593908
12617,55,Male,Phoenix,New,2025-01-27 18:59:59.593908
12618,41,Male,New York,Premium,2025-07-05 18:59:59.593908
12619,39,Female,Phoenix,Regular,2022-08-18 18:59:59.593908
12620,37,Female,Columbus,New,2024-05-02 18:59:59.593908
12621,29,Male,Charlotte,New,2025-01-08 18:59:59.593908
12622,34,Male,San Francisco,Regular,2024-05-06 18:59:59.593908
12623,26,Male,Phoenix,Premium,2024-02-28 18:59:59.593908
12624,34,Other,Philadelphia,Premium,2024-10-23 18:59:59.593908
12625,18,Female,Chicago,New,2025-07-24 18:59:59.593908
12626,40,Female,San Francisco,Regular,2025-07-14 18:59:59.593908
12627,33,Male,Houston,Regular,2025-07-15 18:59:59.593908
12628,30,Male,Seattle,Regular,2025-02-01 18:59:59.593908
12629,37,Female,Philadelphia,Premium,2025-07-13 18:59:59.593908
12630,18,Female,Columbus,Regular,2025-03-12 18:59:59.593908
12631,58,Female,Dallas,VIP,2025-03-11 18:59:59.593908
12632,33,Male,San Francisco,Regular,2023-07-16 18:59:59.593908
12633,33,Female,Charlotte,Premium,2024-01-25 18:59:59.593908
12634,23,Female,San Antonio,New,2023-07-07 18:59:59.593908
12635,35,Male,San Antonio,New,2024-11-02 18:59:59.593908
12636,51,Female,Phoenix,Premium,2025-07-04 18:59:59.593908
12637,47,Female,San Antonio,Regular,2024-01-07 18:59:59.593908
12638,45,Male,New York,New,2025-07-02 18:59:59.593908
12639,41,Female,Columbus,New,2023-12-12 18:59:59.593908
12640,30,Male,Seattle,Regular,2025-06-19 18:59:59.593908
12641,18,Female,Los Angeles,Regular,2025-04-24 18:59:59.593908
12642,32,Female,San Francisco,Regular,2025-06-14 18:59:59.593908
12643,32,Female,Columbus,New,2024-01-06 18:59:59.593908
12644,47,Male,Chicago,VIP,2022-08-18 18:59:59.593908
12645,38,Male,Denver,Regular,2024-05-24 18:59:59.593908
12646,54,Female,Denver,Regular,2024-07-09 18:59:59.593908
12647,49,Female,San Antonio,Regular,2025-04-18 18:59:59.593908
12648,29,Male,Fort Worth,Regular,2024-11-23 18:59:59.593908
12649,18,Female,Fort Worth,New,2022-08-18 18:59:59.593908
12650,51,Male,San Jose,Regular,2024-02-19 18:59:59.593908
12651,51,Male,Indianapolis,New,2025-07-09 18:59:59.593908
12652,18,Female,Boston,Premium,2024-05-11 18:59:59.593908
12653,53,Male,Dallas,Regular,2025-06-04 18:59:59.593908
12654,39,Male,San Diego,Regular,2025-06-13 18:59:59.593908
12655,36,Female,San Antonio,New,2025-02-28 18:59:59.593908
12656,54,Female,Fort Worth,Regular,2023-11-06 18:59:59.593908
12657,51,Female,Chicago,Regular,2025-05-10 18:59:59.593908
12658,42,Female,Jacksonville,VIP,2025-02-16 18:59:59.593908
12659,40,Female,San Jose,VIP,2023-07-28 18:59:59.593908
12660,42,Female,Fort Worth,Regular,2025-06-28 18:59:59.593908
12661,30,Male,Denver,Regular,2024-12-01 18:59:59.593908
12662,34,Female,San Francisco,Premium,2023-09-22 18:59:59.593908
12663,24,Female,San Jose,Regular,2023-06-01 18:59:59.593908
12664,31,Male,New York,Regular,2025-05-25 18:59:59.593908
12665,30,Male,Philadelphia,Premium,2024-11-25 18:59:59.593908
12666,27,Female,San Francisco,VIP,2024-05-10 18:59:59.593908
12667,36,Male,San Antonio,VIP,2023-12-19 18:59:59.593908
12668,31,Female,Los Angeles,Premium,2023-01-06 18:59:59.593908
12669,41,Other,San Jose,New,2023-04-27 18:59:59.593908
12670,18,Male,Los Angeles,Regular,2022-08-18 18:59:59.593908
12671,33,Female,Austin,Wholesale,2024-11-06 18:59:59.593908
12672,36,Female,Indianapolis,Regular,2023-12-23 18:59:59.593908
12673,31,Male,Dallas,Regular,2025-03-15 18:59:59.593908
12674,32,Male,Houston,VIP,2025-02-03 18:59:59.593908
12675,18,Male,Columbus,VIP,2024-06-08 18:59:59.593908
12676,39,Male,Los Angeles,New,2023-08-02 18:59:59.593908
12677,42,Female,Austin,Regular,2024-03-06 18:59:59.593908
12678,40,Female,Houston,Regular,2025-04-12 18:59:59.593908
12679,47,Female,Philadelphia,VIP,2025-07-05 18:59:59.593908
12680,37,Male,Houston,Premium,2024-12-26 18:59:59.593908
12681,40,Male,Phoenix,Regular,2023-10-05 18:59:59.593908
12682,36,Female,Dallas,Regular,2024-11-17 18:59:59.593908
12683,43,Female,Columbus,Premium,2025-04-24 18:59:59.593908
12684,18,Male,Jacksonville,Regular,2024-11-05 18:59:59.593908
12685,24,Male,Denver,Regular,2024-03-22 18:59:59.593908
12686,54,Female,Charlotte,Premium,2024-10-15 18:59:59.593908
12687,18,Male,Dallas,Regular,2024-06-10 18:59:59.593908
12688,33,Female,Charlotte,Regular,2024-11-14 18:59:59.593908
12689,49,Male,Charlotte,New,2025-05-29 18:59:59.593908
12690,33,Male,Austin,Regular,2022-12-18 18:59:59.593908
12691,30,Male,Boston,Regular,2025-07-03 18:59:59.593908
12692,36,Female,Indianapolis,Regular,2025-08-14 18:59:59.593908
12693,30,Female,Indianapolis,Premium,2023-09-11 18:59:59.593908
12694,35,Male,Seattle,New,2024-12-06 18:59:59.593908
12695,26,Male,Fort Worth,VIP,2025-07-30 18:59:59.593908
12696,48,Male,Houston,Premium,2024-03-05 18:59:59.593908
12697,52,Male,San Francisco,New,2024-04-15 18:59:59.593908
12698,33,Male,Columbus,Regular,2023-11-27 18:59:59.593908
12699,18,Male,Philadelphia,Premium,2025-06-18 18:59:59.593908
12700,28,Male,Chicago,New,2023-04-15 18:59:59.593908
12701,32,Female,San Jose,Regular,2025-01-12 18:59:59.593908
12702,41,Female,Jacksonville,Regular,2024-05-21 18:59:59.593908
12703,22,Male,Philadelphia,Regular,2025-01-31 18:59:59.593908
12704,25,Male,Boston,Regular,2024-12-17 18:59:59.593908
12705,41,Male,Chicago,Regular,2024-08-16 18:59:59.593908
12706,46,Male,Indianapolis,Premium,2025-05-02 18:59:59.593908
12707,27,Female,Chicago,Regular,2025-07-06 18:59:59.593908
12708,19,Male,San Antonio,Regular,2025-04-26 18:59:59.593908
12709,74,Male,Boston,Premium,2024-04-17 18:59:59.593908
12710,44,Female,Austin,Premium,2025-01-19 18:59:59.593908
12711,31,Female,San Jose,Regular,2025-01-07 18:59:59.593908
12712,45,Female,Austin,VIP,2025-03-10 18:59:59.593908
12713,33,Female,Dallas,New,2025-03-04 18:59:59.593908
12714,45,Male,San Antonio,New,2025-05-22 18:59:59.593908
12715,36,Male,San Francisco,Regular,2025-06-11 18:59:59.593908
12716,36,Male,Chicago,Premium,2025-07-04 18:59:59.593908
12717,33,Female,Boston,Regular,2022-08-18 18:59:59.593908
12718,18,Female,Houston,Wholesale,2023-05-10 18:59:59.593908
12719,58,Female,Denver,Regular,2025-06-20 18:59:59.593908
12720,23,Male,Austin,Regular,2024-11-21 18:59:59.593908
12721,18,Male,Fort Worth,Regular,2025-02-03 18:59:59.593908
12722,32,Female,Austin,Premium,2025-07-20 18:59:59.593908
12723,23,Female,San Diego,Regular,2025-04-19 18:59:59.593908
12724,34,Female,Seattle,Regular,2025-04-06 18:59:59.593908
12725,43,Male,Houston,Wholesale,2025-06-24 18:59:59.593908
12726,46,Female,Phoenix,Regular,2025-07-22 18:59:59.593908
12727,44,Male,Houston,VIP,2022-08-18 18:59:59.593908
12728,31,Female,Seattle,Regular,2025-03-17 18:59:59.593908
12729,35,Female,Houston,Premium,2025-07-08 18:59:59.593908
12730,39,Female,Philadelphia,Premium,2025-08-08 18:59:59.593908
12731,18,Male,Boston,Regular,2024-12-08 18:59:59.593908
12732,41,Male,Los Angeles,VIP,2023-06-02 18:59:59.593908
12733,18,Male,Denver,Premium,2025-06-20 18:59:59.593908
12734,59,Female,San Diego,Regular,2022-08-27 18:59:59.593908
12735,30,Male,Los Angeles,Premium,2024-05-15 18:59:59.593908
12736,32,Male,Charlotte,Premium,2025-02-18 18:59:59.593908
12737,25,Other,San Antonio,Regular,2024-04-22 18:59:59.593908
12738,27,Female,Houston,Regular,2024-03-08 18:59:59.593908
12739,62,Male,Dallas,New,2025-02-18 18:59:59.593908
12740,46,Male,Charlotte,Regular,2022-08-18 18:59:59.593908
12741,18,Male,Chicago,New,2024-10-25 18:59:59.593908
12742,53,Female,San Francisco,New,2024-06-23 18:59:59.593908
12743,49,Female,San Diego,Premium,2025-04-07 18:59:59.593908
12744,31,Male,Seattle,Premium,2025-03-28 18:59:59.593908
12745,38,Male,San Francisco,Regular,2025-06-11 18:59:59.593908
12746,34,Male,San Francisco,Regular,2025-07-03 18:59:59.593908
12747,58,Male,Austin,New,2024-02-12 18:59:59.593908
12748,25,Female,Seattle,Regular,2025-03-07 18:59:59.593908
12749,36,Male,Fort Worth,Regular,2024-12-22 18:59:59.593908
12750,29,Female,Denver,VIP,2022-08-18 18:59:59.593908
12751,18,Female,Phoenix,Regular,2023-08-25 18:59:59.593908
12752,61,Female,Austin,New,2025-01-24 18:59:59.593908
12753,20,Male,Columbus,Regular,2022-08-18 18:59:59.593908
12754,37,Male,Boston,Regular,2024-12-29 18:59:59.593908
12755,18,Female,New York,Regular,2022-12-21 18:59:59.593908
12756,30,Male,San Jose,New,2025-03-22 18:59:59.593908
12757,40,Other,Seattle,Regular,2023-12-24 18:59:59.593908
12758,25,Male,Columbus,Regular,2023-02-22 18:59:59.593908
12759,42,Male,San Diego,New,2024-05-09 18:59:59.593908
12760,31,Female,San Jose,New,2024-12-23 18:59:59.593908
12761,48,Female,Philadelphia,VIP,2025-06-04 18:59:59.593908
12762,51,Male,San Jose,Premium,2025-06-07 18:59:59.593908
12763,27,Male,Los Angeles,Regular,2025-04-16 18:59:59.593908
12764,35,Female,Indianapolis,Regular,2025-07-14 18:59:59.593908
12765,37,Male,Los Angeles,Regular,2025-08-10 18:59:59.593908
12766,42,Male,Austin,Regular,2024-08-29 18:59:59.593908
12767,35,Male,Fort Worth,Regular,2025-05-24 18:59:59.593908
12768,37,Female,Boston,Premium,2024-09-08 18:59:59.593908
12769,32,Female,Charlotte,Regular,2024-09-11 18:59:59.593908
12770,36,Male,Houston,Regular,2022-08-18 18:59:59.593908
12771,50,Male,Dallas,New,2025-06-14 18:59:59.593908
12772,42,Male,Los Angeles,Regular,2024-04-18 18:59:59.593908
12773,43,Female,Los Angeles,Premium,2025-06-02 18:59:59.593908
12774,43,Female,Seattle,New,2025-08-09 18:59:59.593908
12775,33,Male,Dallas,New,2025-06-22 18:59:59.593908
12776,38,Male,Chicago,Premium,2025-07-22 18:59:59.593908
12777,21,Male,New York,Regular,2024-11-24 18:59:59.593908
12778,50,Male,Los Angeles,Regular,2024-12-06 18:59:59.593908
12779,18,Male,Indianapolis,Regular,2022-08-18 18:59:59.593908
12780,33,Female,Philadelphia,Regular,2023-04-20 18:59:59.593908
12781,48,Male,New York,VIP,2024-06-25 18:59:59.593908
12782,18,Female,Charlotte,Premium,2025-06-23 18:59:59.593908
12783,39,Female,Seattle,Regular,2025-06-12 18:59:59.593908
12784,26,Female,Columbus,New,2024-12-26 18:59:59.593908
12785,30,Male,Chicago,New,2023-11-10 18:59:59.593908
12786,46,Male,Philadelphia,New,2023-03-26 18:59:59.593908
12787,37,Male,Chicago,Regular,2025-08-17 18:59:59.593908
12788,18,Female,Houston,New,2024-02-29 18:59:59.593908
12789,23,Male,Fort Worth,Premium,2024-10-26 18:59:59.593908
12790,46,Female,San Antonio,Regular,2024-01-15 18:59:59.593908
12791,40,Female,Chicago,Regular,2025-07-20 18:59:59.593908
12792,55,Female,Chicago,Regular,2025-08-15 18:59:59.593908
12793,55,Female,Indianapolis,New,2024-09-22 18:59:59.593908
12794,30,Male,Philadelphia,Regular,2025-02-22 18:59:59.593908
12795,65,Male,Charlotte,Regular,2025-06-12 18:59:59.593908
12796,35,Male,New York,Premium,2024-12-18 18:59:59.593908
12797,23,Male,Los Angeles,New,2025-01-24 18:59:59.593908
12798,27,Female,New York,Premium,2025-04-03 18:59:59.593908
12799,18,Female,Austin,Regular,2025-05-18 18:59:59.593908
12800,54,Female,Dallas,Premium,2024-11-03 18:59:59.593908
12801,54,Male,Phoenix,New,2025-05-11 18:59:59.593908
12802,22,Male,San Diego,Regular,2025-07-24 18:59:59.593908
12803,32,Male,New York,New,2025-07-18 18:59:59.593908
12804,36,Female,Philadelphia,New,2024-09-10 18:59:59.593908
12805,23,Male,Philadelphia,Regular,2025-01-04 18:59:59.593908
12806,18,Female,Denver,Regular,2025-08-03 18:59:59.593908
12807,32,Female,New York,New,2022-09-19 18:59:59.593908
12808,31,Female,Philadelphia,Regular,2023-05-31 18:59:59.593908
12809,30,Male,San Diego,Regular,2025-06-25 18:59:59.593908
12810,37,Male,Houston,Regular,2023-04-20 18:59:59.593908
12811,52,Female,Phoenix,Regular,2025-05-10 18:59:59.593908
12812,31,Female,Dallas,VIP,2025-01-14 18:59:59.593908
12813,37,Female,Houston,VIP,2025-01-26 18:59:59.593908
12814,43,Female,New York,Regular,2025-04-04 18:59:59.593908
12815,41,Female,Jacksonville,Regular,2023-02-07 18:59:59.593908
12816,27,Male,Chicago,Regular,2024-12-13 18:59:59.593908
12817,36,Male,Denver,Regular,2025-07-18 18:59:59.593908
12818,41,Male,Phoenix,New,2022-08-18 18:59:59.593908
12819,21,Female,Indianapolis,New,2024-09-24 18:59:59.593908
12820,50,Male,Denver,Regular,2024-07-08 18:59:59.593908
12821,52,Male,San Diego,New,2024-08-06 18:59:59.593908
12822,26,Female,Austin,Regular,2025-01-12 18:59:59.593908
12823,37,Male,San Diego,Regular,2025-05-30 18:59:59.593908
12824,42,Female,San Antonio,New,2023-05-22 18:59:59.593908
12825,28,Male,Dallas,New,2025-05-16 18:59:59.593908
12826,40,Female,Columbus,New,2024-08-12 18:59:59.593908
12827,36,Female,Boston,New,2024-05-25 18:59:59.593908
12828,18,Female,Fort Worth,VIP,2025-02-08 18:59:59.593908
12829,40,Female,Houston,VIP,2024-09-01 18:59:59.593908
12830,21,Female,Seattle,New,2023-03-15 18:59:59.593908
12831,46,Male,Dallas,Regular,2024-05-21 18:59:59.593908
12832,26,Female,Columbus,New,2025-07-29 18:59:59.593908
12833,33,Female,San Francisco,VIP,2025-02-01 18:59:59.593908
12834,51,Male,Charlotte,VIP,2025-06-02 18:59:59.593908
12835,40,Female,San Francisco,New,2023-06-08 18:59:59.593908
12836,22,Male,Charlotte,Premium,2024-08-13 18:59:59.593908
12837,22,Male,Chicago,Regular,2024-08-09 18:59:59.593908
12838,27,Male,Phoenix,Regular,2025-04-23 18:59:59.593908
12839,39,Female,Phoenix,Regular,2025-04-11 18:59:59.593908
12840,39,Female,Fort Worth,Wholesale,2024-12-19 18:59:59.593908
12841,24,Female,Houston,Premium,2025-01-24 18:59:59.593908
12842,20,Male,Denver,Regular,2023-02-28 18:59:59.593908
12843,38,Other,Columbus,Premium,2022-08-18 18:59:59.593908
12844,32,Male,Columbus,Premium,2025-07-09 18:59:59.593908
12845,60,Male,New York,Regular,2025-06-12 18:59:59.593908
12846,35,Female,Jacksonville,Premium,2024-12-21 18:59:59.593908
12847,56,Female,Fort Worth,New,2023-11-09 18:59:59.593908
12848,20,Female,Houston,New,2022-10-01 18:59:59.593908
12849,18,Male,Seattle,New,2024-08-04 18:59:59.593908
12850,21,Male,San Diego,Regular,2022-08-18 18:59:59.593908
12851,49,Male,Seattle,Wholesale,2024-01-14 18:59:59.593908
12852,56,Female,Jacksonville,Regular,2025-07-21 18:59:59.593908
12853,25,Male,Boston,Regular,2024-12-02 18:59:59.593908
12854,29,Male,Indianapolis,Regular,2025-03-03 18:59:59.593908
12855,20,Male,Jacksonville,Premium,2023-05-09 18:59:59.593908
12856,18,Female,New York,VIP,2024-07-22 18:59:59.593908
12857,43,Male,Charlotte,Regular,2025-06-12 18:59:59.593908
12858,37,Female,San Antonio,Premium,2025-03-31 18:59:59.593908
12859,35,Male,Columbus,Premium,2025-06-01 18:59:59.593908
12860,18,Female,Los Angeles,VIP,2025-07-11 18:59:59.593908
12861,54,Female,San Diego,New,2024-12-22 18:59:59.593908
12862,28,Female,San Jose,VIP,2025-08-15 18:59:59.593908
12863,41,Male,Dallas,Regular,2024-06-23 18:59:59.593908
12864,18,Female,San Antonio,New,2025-05-05 18:59:59.593908
12865,32,Male,Indianapolis,VIP,2024-05-03 18:59:59.593908
12866,38,Female,Chicago,Regular,2024-10-08 18:59:59.593908
12867,38,Male,Houston,New,2025-02-07 18:59:59.593908
12868,36,Male,San Diego,Regular,2024-05-13 18:59:59.593908
12869,40,Female,San Jose,Regular,2025-08-13 18:59:59.593908
12870,21,Female,Los Angeles,Regular,2025-06-23 18:59:59.593908
12871,37,Male,San Jose,New,2025-05-17 18:59:59.593908
12872,36,Male,Boston,Premium,2022-08-18 18:59:59.593908
12873,37,Female,Seattle,Regular,2025-04-23 18:59:59.593908
12874,35,Female,Fort Worth,Regular,2025-06-23 18:59:59.593908
12875,19,Male,San Jose,New,2024-05-20 18:59:59.593908
12876,19,Male,Boston,Regular,2025-06-06 18:59:59.593908
12877,18,Male,Columbus,Regular,2025-01-23 18:59:59.593908
12878,44,Male,Columbus,New,2025-01-04 18:59:59.593908
12879,44,Male,Phoenix,New,2024-08-05 18:59:59.593908
12880,45,Female,Denver,Regular,2025-04-05 18:59:59.593908
12881,38,Male,Dallas,Regular,2025-07-23 18:59:59.593908
12882,18,Male,Denver,New,2025-02-17 18:59:59.593908
12883,22,Other,San Jose,New,2023-08-15 18:59:59.593908
12884,37,Female,Houston,Regular,2024-07-21 18:59:59.593908
12885,36,Male,Seattle,New,2025-08-05 18:59:59.593908
12886,32,Female,Charlotte,Regular,2025-04-11 18:59:59.593908
12887,39,Female,New York,New,2024-05-12 18:59:59.593908
12888,35,Male,Austin,New,2023-05-12 18:59:59.593908
12889,36,Female,Austin,New,2025-05-14 18:59:59.593908
12890,27,Other,Fort Worth,Regular,2024-07-10 18:59:59.593908
12891,46,Male,San Diego,New,2025-03-17 18:59:59.593908
12892,29,Male,Dallas,New,2024-07-24 18:59:59.593908
12893,19,Female,Seattle,Regular,2024-08-31 18:59:59.593908
12894,25,Female,Houston,New,2025-01-02 18:59:59.593908
12895,30,Female,Chicago,New,2024-08-22 18:59:59.593908
12896,46,Male,Austin,Premium,2025-06-23 18:59:59.593908
12897,34,Female,Columbus,Regular,2025-02-10 18:59:59.593908
12898,32,Female,Denver,Regular,2025-02-01 18:59:59.593908
12899,20,Male,Austin,New,2025-02-16 18:59:59.593908
12900,44,Male,Columbus,Regular,2022-11-11 18:59:59.593908
12901,27,Female,San Diego,Regular,2024-12-30 18:59:59.593908
12902,33,Female,San Jose,Premium,2025-08-12 18:59:59.593908
12903,52,Other,Chicago,Regular,2024-10-29 18:59:59.593908
12904,41,Male,Indianapolis,Wholesale,2024-05-28 18:59:59.593908
12905,18,Female,San Jose,New,2025-07-24 18:59:59.593908
12906,18,Female,Chicago,New,2024-09-24 18:59:59.593908
12907,34,Female,Boston,Regular,2024-06-07 18:59:59.593908
12908,20,Female,Fort Worth,Regular,2023-12-09 18:59:59.593908
12909,42,Female,Denver,Premium,2023-09-15 18:59:59.593908
12910,35,Male,Chicago,Premium,2023-09-07 18:59:59.593908
12911,36,Female,Seattle,Premium,2023-09-13 18:59:59.593908
12912,26,Male,Los Angeles,Regular,2025-06-18 18:59:59.593908
12913,55,Male,Fort Worth,Regular,2025-05-29 18:59:59.593908
12914,69,Female,San Diego,New,2025-08-06 18:59:59.593908
12915,31,Male,San Francisco,New,2025-01-13 18:59:59.593908
12916,39,Female,New York,Regular,2025-07-03 18:59:59.593908
12917,36,Female,San Antonio,Regular,2023-03-21 18:59:59.593908
12918,31,Male,Dallas,New,2024-01-18 18:59:59.593908
12919,25,Female,San Francisco,Wholesale,2024-12-22 18:59:59.593908
12920,21,Male,Indianapolis,New,2024-01-09 18:59:59.593908
12921,21,Female,Austin,New,2022-08-20 18:59:59.593908
12922,39,Female,Philadelphia,New,2025-07-31 18:59:59.593908
12923,28,Male,San Antonio,Regular,2024-08-13 18:59:59.593908
12924,18,Female,Seattle,Regular,2025-01-22 18:59:59.593908
12925,40,Female,Chicago,Premium,2025-07-24 18:59:59.593908
12926,34,Male,San Jose,VIP,2023-06-08 18:59:59.593908
12927,51,Male,Charlotte,New,2024-10-21 18:59:59.593908
12928,39,Male,Phoenix,New,2022-08-18 18:59:59.593908
12929,18,Male,New York,Regular,2024-09-05 18:59:59.593908
12930,18,Female,Columbus,New,2025-03-30 18:59:59.593908
12931,26,Female,Jacksonville,Regular,2022-08-18 18:59:59.593908
12932,27,Male,San Jose,New,2022-08-18 18:59:59.593908
12933,46,Other,Seattle,Regular,2024-10-30 18:59:59.593908
12934,34,Female,San Francisco,Regular,2025-02-18 18:59:59.593908
12935,48,Female,Houston,Regular,2025-06-16 18:59:59.593908
12936,19,Female,Columbus,Premium,2025-05-18 18:59:59.593908
12937,46,Female,Denver,Regular,2024-04-17 18:59:59.593908
12938,43,Male,Los Angeles,New,2024-09-29 18:59:59.593908
12939,18,Male,Dallas,Regular,2025-01-13 18:59:59.593908
12940,50,Male,San Francisco,Premium,2024-07-31 18:59:59.593908
12941,36,Female,Indianapolis,Regular,2025-01-06 18:59:59.593908
12942,39,Male,Phoenix,Regular,2025-05-10 18:59:59.593908
12943,24,Female,San Diego,VIP,2025-05-15 18:59:59.593908
12944,50,Male,Jacksonville,Regular,2024-11-29 18:59:59.593908
12945,20,Other,San Diego,Regular,2025-07-05 18:59:59.593908
12946,44,Female,San Antonio,Premium,2024-07-05 18:59:59.593908
12947,44,Female,Boston,Regular,2025-07-19 18:59:59.593908
12948,23,Female,Chicago,Premium,2025-04-23 18:59:59.593908
12949,58,Female,Los Angeles,New,2024-10-11 18:59:59.593908
12950,37,Female,San Antonio,Regular,2025-08-15 18:59:59.593908
12951,42,Male,Columbus,New,2024-12-09 18:59:59.593908
12952,18,Male,Boston,New,2024-02-29 18:59:59.593908
12953,60,Male,Austin,Regular,2024-03-06 18:59:59.593908
12954,20,Male,Boston,Regular,2023-09-24 18:59:59.593908
12955,47,Female,Los Angeles,New,2025-05-30 18:59:59.593908
12956,23,Female,Indianapolis,Regular,2023-05-17 18:59:59.593908
12957,27,Female,Fort Worth,New,2025-02-26 18:59:59.593908
12958,44,Male,San Jose,Regular,2025-06-22 18:59:59.593908
12959,47,Female,Los Angeles,Regular,2024-08-06 18:59:59.593908
12960,19,Male,Dallas,Regular,2023-11-06 18:59:59.593908
12961,48,Female,Dallas,Premium,2025-01-14 18:59:59.593908
12962,47,Female,San Jose,Premium,2025-05-28 18:59:59.593908
12963,23,Female,Fort Worth,VIP,2024-06-03 18:59:59.593908
12964,54,Male,San Diego,New,2024-05-29 18:59:59.593908
12965,18,Male,Jacksonville,New,2022-08-18 18:59:59.593908
12966,27,Female,Los Angeles,Premium,2022-08-25 18:59:59.593908
12967,40,Female,San Antonio,Regular,2023-04-15 18:59:59.593908
12968,24,Male,Seattle,Regular,2025-04-23 18:59:59.593908
12969,38,Male,Chicago,VIP,2025-07-20 18:59:59.593908
12970,37,Male,Houston,New,2025-03-26 18:59:59.593908
12971,32,Male,Charlotte,Regular,2025-01-04 18:59:59.593908
12972,44,Female,Philadelphia,New,2025-07-18 18:59:59.593908
12973,32,Female,San Francisco,Premium,2024-08-05 18:59:59.593908
12974,37,Male,San Francisco,New,2024-06-18 18:59:59.593908
12975,48,Female,Columbus,Regular,2025-07-02 18:59:59.593908
12976,44,Male,Jacksonville,Premium,2025-07-09 18:59:59.593908
12977,44,Female,New York,New,2022-08-18 18:59:59.593908
12978,21,Male,Columbus,Premium,2025-05-01 18:59:59.593908
12979,41,Female,Columbus,VIP,2024-09-05 18:59:59.593908
12980,24,Female,Indianapolis,Premium,2024-05-10 18:59:59.593908
12981,19,Male,New York,Regular,2023-11-30 18:59:59.593908
12982,34,Female,Philadelphia,Premium,2024-08-06 18:59:59.593908
12983,24,Female,San Jose,Regular,2024-12-05 18:59:59.593908
12984,44,Male,Charlotte,New,2024-12-28 18:59:59.593908
12985,44,Male,Houston,Regular,2024-12-06 18:59:59.593908
12986,18,Male,Los Angeles,New,2024-09-10 18:59:59.593908
12987,25,Female,Jacksonville,New,2024-12-07 18:59:59.593908
12988,18,Male,San Antonio,Regular,2024-01-28 18:59:59.593908
12989,29,Female,San Antonio,Regular,2025-06-18 18:59:59.593908
12990,40,Female,Los Angeles,Regular,2025-06-14 18:59:59.593908
12991,32,Female,Phoenix,Regular,2024-10-17 18:59:59.593908
12992,27,Female,Fort Worth,Regular,2023-12-17 18:59:59.593908
12993,50,Female,Columbus,Regular,2023-02-25 18:59:59.593908
